/home/ambika/Downloads/CrowdSourcing-Project-master/samples/26201.jpg	game_equipment	0.5036	structure	0.100293	game_equipment	0.0852196	structure	0.0440295	building	0.0344064
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/23033.jpg	odd-toed_ungulate	0.160899	hunting_dog	0.145021	hunting_dog	0.108573	canine	0.0877703	canine	0.0828095
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/41867.jpg	passerine	0.94512	passerine	0.0329558	oscine	0.00390311	gallinaceous_bird	0.00390274	bird	0.00348822
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/1404.jpg	whole	0.409742	source_of_illumination	0.2539	device	0.0756896	accessory	0.0382077	device	0.0150836
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/1700.jpg	instrumentality	0.27689	garment	0.232415	canine	0.0718764	instrumentality	0.0450113	sporting_dog	0.0422029
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/32597.jpg	conveyance	0.0471858	self-propelled_vehicle	0.0380594	placental	0.0366355	signal	0.0329678	instrumentality	0.0232601
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/49151.jpg	furnishing	0.391453	furnishing	0.0928668	structure	0.0850235	barrier	0.0619479	artifact	0.0407105
home/ambika/Downloads/CrowdSourcing-Project-master/samples/22874.jpg	dog	0.266402	furnishing	0.0774871	working_dog	0.0545317	instrumentality	0.0522445	equipment	0.039357
home/ambika/Downloads/CrowdSourcing-Project-master/samples/22192.jpg	dog	0.287044	hunting_dog	0.117441	dog	0.102455	hunting_dog	0.0664362	hunting_dog	0.0544982
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/86250.jpg	musical_instrument	0.0630393	equipment	0.0595356	barrier	0.052051	artifact	0.0267044	furniture	0.0255545
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/13415.jpg	wheeled_vehicle	0.211744	wheeled_vehicle	0.208582	self-propelled_vehicle	0.137093	self-propelled_vehicle	0.0596692	self-propelled_vehicle	0.0509463
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/60456.jpg	mechanism	0.239704	object	0.182138	instrumentality	0.101631	clothing	0.0687124	equipment	0.0633626
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/43734.jpg	placental	0.477591	hunting_dog	0.0864282	dog	0.0695748	carnivore	0.0581693	object	0.0317313
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/5486.jpg	artifact	0.832765	surface	0.0659947	musical_instrument	0.0161463	structure	0.0130703	structure	0.00859356
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/31519.jpg	signal	0.251285	device	0.0690298	measuring_instrument	0.0463213	container	0.0352315	device	0.0302273
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/27756.jpg	signal	0.956483	conveyance	0.010255	container	0.0072069	self-propelled_vehicle	0.00298307	instrumentality	0.00280215
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/43202.jpg	artifact	0.231662	container	0.183351	building	0.0874067	mechanism	0.0353435	vessel	0.0228788
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/10707.jpg	device	0.128362	musical_instrument	0.118548	clothing	0.0471436	musical_instrument	0.0464833	implement	0.0421524
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/18366.jpg	container	0.261946	self-propelled_vehicle	0.127136	conveyance	0.111923	conveyance	0.0690542	structure	0.0550492
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/23995.jpg	container	0.702813	wheeled_vehicle	0.227877	container	0.0586949	wheeled_vehicle	0.00336264	device	0.00252827
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/15956.jpg	odd-toed_ungulate	0.146744	bovid	0.114961	placental	0.0860399	dog	0.032912	equipment	0.0289387
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/28273.jpg	feline	0.60569	dog	0.0888217	dog	0.0523759	canine	0.037124	working_dog	0.0182456
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/27946.jpg	conveyance	0.875438	container	0.0673102	conveyance	0.0405751	wheeled_vehicle	0.00541051	container	0.00367289
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/35282.jpg	abstraction	0.456214	signal	0.150785	craft	0.0935147	vessel	0.0693131	aircraft	0.0542278
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/28872.jpg	ungulate	0.0977025	canine	0.0627976	hunting_dog	0.0541963	carnivore	0.0392164	dog	0.0381372
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/23579.jpg	self-propelled_vehicle	0.0695745	garment	0.0606268	clothing	0.0577169	baked_goods	0.0483971	dog	0.0477259
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/8016.jpg	passerine	0.306132	vertebrate	0.148251	passerine	0.140143	bird	0.0551268	carnivore	0.0492115
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/56545.jpg	oscine	0.678438	placental	0.272825	passerine	0.0135158	gallinaceous_bird	0.0128829	vertebrate	0.00632292
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/29577.jpg	clothing	0.159669	chordate	0.0410679	clothing	0.0405516	place_of_business	0.0327833	container	0.0303781
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/1342.jpg	covering	0.0979416	instrumentality	0.0508564	instrumentality	0.0507285	accessory	0.0492083	instrumentality	0.0462701
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/18462.jpg	container	0.42611	gear	0.192825	wheeled_vehicle	0.0876909	container	0.0539317	self-propelled_vehicle	0.0279108
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/14831.jpg	dog	0.0631095	feline	0.055515	covering	0.0484472	dog	0.0322933	canine	0.0310686
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/39484.jpg	structure	0.142524	container	0.141854	self-propelled_vehicle	0.101078	signal	0.0916766	self-propelled_vehicle	0.0748349
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/14450.jpg	geological_formation	0.280586	container	0.129683	self-propelled_vehicle	0.0887215	structure	0.0789004	wheeled_vehicle	0.0393082
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/2988.jpg	hunting_dog	0.117248	canine	0.0918188	canine	0.0758932	canine	0.0426418	hunting_dog	0.0384591
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/51495.jpg	instrumentality	0.932463	geological_formation	0.0299014	geological_formation	0.00513846	object	0.00422794	instrumentality	0.00294166
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/32941.jpg	military_vehicle	0.433386	equipment	0.187588	device	0.0668578	container	0.0635098	mechanism	0.0384785
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/46882.jpg	equipment	0.664469	vertebrate	0.0541902	equipment	0.0347303	food	0.0333636	equipment	0.0207012
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/17425.jpg	digital_computer	0.349962	system	0.0543263	instrumentality	0.037965	digital_computer	0.0256685	electronic_equipment	0.0247588
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/132121.jpg	structure	0.749487	furnishing	0.119007	system	0.0441931	device	0.0164574	furnishing	0.0102717
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/36765.jpg	ungulate	0.629651	hunting_dog	0.0455506	carnivore	0.0393509	carnivore	0.0369681	placental	0.0259368
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/10720.jpg	dog	0.516208	canine	0.120384	placental	0.0996083	chordate	0.0364391	instrumentality	0.0321862
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/27874.jpg	self-propelled_vehicle	0.150134	container	0.109266	structure	0.0855916	instrumentality	0.0624123	public_transport	0.0414466
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/74017.jpg	hunting_dog	0.118727	hunting_dog	0.0539002	hunting_dog	0.0527942	sporting_dog	0.0512136	even-toed_ungulate	0.0448615
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/35672.jpg	dog	0.277586	hunting_dog	0.118129	hunting_dog	0.0717823	equipment	0.0714763	hunting_dog	0.0461524
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/32811.jpg	instrumentality	0.48579	device	0.127347	system	0.111295	protective_covering	0.0422626	computer	0.0389204
home/ambika/Downloads/CrowdSourcing-Project-master/samples/34321.jpg	canine	0.746437	dog	0.087865	carnivore	0.0470293	dog	0.025636	working_dog	0.0172141
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/58210.jpg	bird	0.460264	passerine	0.316479	aquatic_bird	0.155405	aquatic_bird	0.011634	oscine	0.0110697
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/42968.jpg	object	0.220055	geological_formation	0.116036	structure	0.112143	object	0.054604	structure	0.041111
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/21900.jpg	hunting_dog	0.14695	dog	0.125992	canine	0.123152	implement	0.106098	dog	0.0618617
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/20381.jpg	wheeled_vehicle	0.998497	container	0.00123358	container	0.000241171	wheeled_vehicle	2.63567e-05	container	1.3722e-06
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/28246.jpg	container	0.796541	conveyance	0.163807	container	0.0250655	wheeled_vehicle	0.0140805	container	0.000122766
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/711.jpg	seat	0.528791	covering	0.0773595	furniture	0.0377356	furnishing	0.0277236	instrumentality	0.0222473
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/3983.jpg	wheeled_vehicle	0.489566	conveyance	0.390702	wheeled_vehicle	0.0853584	conveyance	0.0199812	self-propelled_vehicle	0.00257062
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/35671.jpg	wheeled_vehicle	0.251173	wheeled_vehicle	0.161994	wheeled_vehicle	0.148945	ruminant	0.0942481	bovid	0.0270796
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/2881.jpg	food	0.633903	artifact	0.142035	instrumentality	0.0675456	even-toed_ungulate	0.0120126	magnifier	0.00935061
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/3793.jpg	conveyance	0.636641	conveyance	0.32196	container	0.0241566	container	0.00848658	motor_vehicle	0.00427176
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/14635.jpg	musical_instrument	0.330659	artifact	0.282867	place_of_business	0.0824347	musical_instrument	0.0423441	seat	0.0387415
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/5037.jpg	container	0.776613	conveyance	0.114128	container	0.0808145	container	0.0128147	conveyance	0.0113516
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/21161.jpg	dog	0.0864656	canine	0.0550788	canine	0.0529278	canine	0.0490096	placental	0.0337936
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/75118.jpg	instrumentality	0.727776	craft	0.12183	aircraft	0.115131	vehicle	0.0151537	device	0.00894669
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/7207.jpg	garment	0.29127	consumer_goods	0.234255	woodwind	0.0746257	device	0.069522	garment	0.0338473
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/19432.jpg	instrumentality	0.959974	equipment	0.0133956	equipment	0.0102828	person	0.00701162	consumer_goods	0.00199812
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/60823.jpg	place_of_business	0.0594434	place_of_business	0.0589561	conveyance	0.046194	equipment	0.0335898	place_of_business	0.0294475
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/58492.jpg	placental	0.425042	bovid	0.0971107	vertebrate	0.0632393	lagomorph	0.043687	vertebrate	0.0386473
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/33532.jpg	passerine	0.405098	passerine	0.278567	passerine	0.186815	passerine	0.0297306	passerine	0.0143358
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/36942.jpg	hunting_dog	0.355525	carnivore	0.227884	dog	0.109025	working_dog	0.048838	hunting_dog	0.0487212
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/37470.jpg	protective_covering	0.197027	covering	0.0684863	protective_covering	0.0622096	ape	0.0604468	ape	0.0596812
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/26765.jpg	covering	0.416241	instrumentality	0.084742	instrumentality	0.0275365	seat	0.0266886	electronic_equipment	0.017116
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/97782.jpg	self-propelled_vehicle	0.361863	artifact	0.0884497	self-propelled_vehicle	0.0608413	conveyance	0.0479548	wheeled_vehicle	0.0308701
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/13729.jpg	clothing	0.171251	equipment	0.0850364	implement	0.0523788	durables	0.05131	instrumentality	0.0431927
